epic, Kp, cdpp_sap, cdpp_pdc, cdpp_k2sc_pdc, cdpp_halo, cdpp_k2sc_halo, enclosed_weight
212616117, 11.641000, 401.236220, 371.441939, 368.122699, 356.613252, 359.352581, 0.295266
212426082, 11.555000, 766.511591, 507.150308, 431.236546, 459.127446, 448.895533, 0.224313
212316847, 11.505000, 1410.094587, 87.890419, 27.826230, 75.092392, 39.101534, 0.189399
212723886, 11.828000, 7433.243109, 122.973492, 72.891582, 109.140795, 47.673218, 0.158591
212523536, 11.558000, 524.835485, 486.611121, 448.409467, 458.385740, 446.875807, 0.729589
212326614, 11.882000, 3463.589984, 82.854526, 39.137667, 45.352430, 43.862164, 0.149914
212582346, 11.738000, 1354.179142, 61.609216, 30.721328, 36.533018, 35.534493, 0.133684
212366085, 11.850000, 9511.503603, 132.498470, 55.901047, 66.305772, 65.185661, 0.174726
212757968, 11.425000, 19422.935485, 587.128850, 174.452090, 87.631531, 47.939343, 0.150025
212710094, 11.374000, 5583.197203, 153.115852, 37.133583, 93.872609, 48.911954, 0.153337
212598767, 11.877000, 129.485423, 62.021119, 33.659273, 44.578742, 40.163268, 0.284797
212801833, 11.937000, 1670.793736, 85.376764, 35.440796, 101.046840, 59.153423, 0.140732
212345650, 11.847000, 1874.833852, 65.905688, 45.365490, 59.650894, 48.696276, 0.150568
212755844, 11.966000, 8759.408520, 145.312780, 50.654359, 53.948587, 48.283490, 0.113316
212636833, 11.456000, 555.009795, 437.359642, 422.214443, 430.028910, 428.381467, 0.480744
212519046, 11.609000, 705.810033, 36.271706, 27.476227, 32.949988, 23.982326, 0.225241
212675170, 11.380000, 382.621633, 201.582635, 182.699528, 189.718449, 185.357254, 0.206442
212617353, 12.000000, 314.160137, 210.729937, 61.128228, 62.762840, 62.755429, 0.223882
212404484, 11.859000, 2872.327327, 53.527903, 32.836866, 60.818090, 60.802952, 0.159129
212828923, 11.024000, 875.634538, 100.895718, 31.804276, 83.777344, 48.156870, 0.513041
212502628, 11.639000, 486.279057, 55.691262, 37.525389, 38.875283, 35.816388, 0.232445
212672710, 11.859000, 1144.757693, 1122.641551, 1113.752399, 1100.666698, 1108.295156, 0.232641
212701940, 11.389000, 1961.691962, 53.766882, 30.793268, 56.586423, 38.171868, 0.154501
212578933, 11.464000, 622.453806, 482.816318, 480.839844, 478.908430, 482.862504, 0.234771
212706717, 11.563000, 2143.631657, 116.607030, 34.742168, 130.128927, 96.015416, 0.117328
212433407, 11.889000, 4212.509182, 458.961088, 391.218704, 410.160796, 410.421810, 0.192810
212562493, 11.759000, 1427.296867, 86.470713, 64.356149, 90.545162, 78.978758, 0.135375
212492070, 11.947000, 2290.863249, 116.695871, 82.125064, 47.730819, 38.646724, 0.177009
212713067, 11.490000, 453.434125, 54.684111, 15.534309, 41.934303, 27.694270, 0.225713
212392987, 11.193000, 3817.713515, 186.663605, 124.886394, 132.329800, 127.918610, 0.171202
212569022, 11.005000, 241.127947, 72.914427, 37.380738, 83.314659, 45.443394, 0.531941
212533866, 11.427000, 615.686681, 352.463901, 187.205337, 168.574766, 162.375156, 0.269185
212308887, 11.453000, 6291.953629, 796.555609, 776.088938, 725.691214, 720.016629, 0.180109
212731092, 11.589000, 1645.967622, 82.872211, 36.894213, 39.548083, 37.194483, 0.123056
212730733, 11.819000, 4862.179146, 210.324766, 148.175246, 143.707478, 143.107944, 0.106972
212743266, 11.309000, 2066.001439, 69.934764, 26.797295, 45.077230, 35.262571, 0.192916
212678296, 11.779000, 3211.732474, 76.827725, 30.718805, 75.327373, 46.129071, 0.166940
212630499, 11.740000, 7313.961568, 178.559029, 65.667712, 57.403612, 46.297591, 0.196116
212725181, 11.289000, 761.896126, 102.580041, 47.474761, 104.933249, 48.784622, 0.550348
212679521, 11.796000, 4263.156610, 80.483231, 35.711632, 55.814194, 49.297043, 0.133560
212336603, 11.251000, 4088.579106, 407.665761, 364.849765, 364.852346, 354.652040, 0.218768
212787100, 11.758000, 7246.942513, 6891.725404, 6875.488526, 7179.927432, 6608.297867, 0.578245
212393608, 11.447000, 3168.286196, 91.564178, 31.791886, 60.702767, 48.722702, 0.183789
212618145, 11.796000, 248.721109, 42.526898, 27.898956, 33.300576, 32.450940, 0.226965
212773540, 11.784000, 624.853992, 293.641634, 270.010082, 274.709854, 264.029201, 0.171019
212296832, 11.145000, 10964.204751, 334.302384, 135.948089, 50.122866, 34.576946, 0.204961
212341222, 11.671000, 1855.740253, 583.451682, 533.449783, 541.187786, 538.283489, 0.158687
212623591, 11.363000, 1826.701946, 70.551209, 35.137322, 95.717306, 82.494157, 0.143099
212333980, 11.162000, 1631.781944, 479.306940, 464.819485, 482.163550, 488.350892, 0.188644
212702750, 11.910000, 4349.924141, 202.069146, 48.380211, 128.214558, 68.827510, 0.176703
212413925, 11.213000, 924.716713, 564.832355, 540.456282, 543.959915, 550.938375, 0.521800
212454487, 11.185000, 2067.850086, 88.004108, 45.439577, 86.166315, 50.837716, 0.165701
212669062, 11.650000, 3898.834826, 133.208863, 43.667175, 71.622612, 43.542811, 0.154197
212590001, 11.361000, 814.585744, 74.053426, 60.852778, 50.866893, 44.595226, 0.233384
212357037, 11.507000, 1141.087303, 512.519787, 80.960405, 113.448178, 91.480327, 0.156086
212774972, 11.249000, 977.027835, 865.165201, 62.692299, 203.666740, 83.813404, 0.486076
212626315, 11.526000, 234.197413, 38.399966, 24.554030, 36.895782, 29.085313, 0.255276
212334872, 11.561000, 3988.747722, 141.913344, 30.987916, 60.318221, 45.047582, 0.162335
212645057, 11.203000, 1944.229890, 798.487475, 72.104579, 438.106894, 62.889103, 0.139717
212287443, 11.677000, 5166.569321, 473.396683, 417.037753, 431.060596, 403.902503, 0.189296
212829010, 11.283000, 1014.560372, 69.199435, 25.097336, 66.984234, 39.643748, 0.191548
212300942, 11.571000, 1292.485601, 197.683974, 174.246323, 184.828247, 163.367406, 0.177405
212369076, 11.977000, 5143.741602, 287.076968, 283.991637, 267.220796, 273.673494, 0.203757
212746115, 11.603000, 4338.201307, 383.809826, 380.719348, 376.514981, 375.888431, 0.168830
212621429, 11.196000, 436.072342, 407.025637, 400.796437, 409.352192, 407.747247, 0.887330
212348329, 11.722000, 3379.193544, 71.094331, 25.881900, 141.637102, 64.834042, 0.170050
212599261, 11.608000, 780.594750, 49.617167, 36.707957, 42.984605, 36.779069, 0.137041
212528288, 11.479000, 214.549182, 22.524537, 19.150433, 24.657443, 18.547689, 0.391536
212321786, 11.191000, 750.490530, 138.184580, 82.427480, 58.648320, 53.666019, 0.566724
212715133, 11.161000, 188.994510, 98.018921, 32.072968, 59.796530, 36.131991, 0.533523
212367383, 11.579000, 3039.774471, 438.892135, 383.167813, 392.570824, 402.668874, 0.156576
212681564, 11.824000, 2023.345433, 235.285254, 98.075273, 147.873788, 105.821696, 0.186089
212545414, 11.574000, 748.463975, 48.088384, 24.561991, 46.575089, 31.220221, 0.203393
212539120, 11.752000, 118.353467, 61.268473, 60.080216, 60.054482, 59.584678, 0.428471
212820423, 11.950000, 1665.348445, 507.202668, 158.150948, 156.043597, 146.891717, 0.170880
212646368, 11.649000, 4502.586185, 72.612805, 31.564721, 53.462513, 45.044229, 0.160473
212526714, 11.404000, 168.829058, 174.792519, 87.559892, 103.003178, 98.177498, 0.258608
212770112, 11.719000, 2450.553619, 104.668595, 48.386601, 115.311316, 66.683105, 0.209823
212608111, 11.025000, 75.367201, 18.826555, 15.522863, 17.026569, 16.791262, 0.226357
212450140, 11.830000, 4901.238717, 404.819084, 144.940442, 52.943341, 40.943221, 0.092128
212612156, 11.807000, 251.821077, 38.535290, 30.820343, 38.904208, 38.710535, 0.290367
212358354, 11.842000, 9997.052829, 452.090803, 402.906496, 406.487958, 406.411219, 0.142983
212300151, 11.677000, 5727.643043, 100.369983, 35.746185, 74.071161, 47.531462, 0.159127
212306363, 11.467000, 2201.354411, 121.568326, 43.148296, 83.121558, 60.096677, 0.205377
212627690, 11.626000, 1456.520773, 297.991047, 276.441714, 291.730858, 281.157806, 0.133393
212425494, 11.927000, 2693.292760, 112.838997, 43.159085, 68.452883, 48.827045, 0.183864
212311832, 11.849000, 7896.408704, 378.574511, 110.559931, 111.913210, 112.160066, 0.139581
212582636, 11.564000, 444.175461, 25.988362, 21.371842, 33.211716, 29.460133, 0.201534
212292351, 11.755000, 3027.515395, 151.253744, 39.774809, 59.811002, 55.616464, 0.188423
212735333, 11.977000, 2680.225896, 324.648505, 130.444196, 126.480348, 96.233471, 0.091250
212343694, 11.947000, 6495.815585, 186.160255, 49.613820, 71.145267, 57.497470, 0.117043
212353519, 11.935000, 5502.740930, 855.815849, 305.172856, 305.245914, 302.544804, 0.202329
212327819, 11.986000, 2579.624014, 76.693398, 34.997142, 72.078606, 62.990008, 0.152322
212689500, 11.505000, 2039.750802, 210.676253, 178.133231, 213.303175, 191.443929, 0.143518
212574776, 11.061000, 381.162661, 340.347438, 202.684708, 206.997102, 206.859828, 0.860598
212457004, 11.275000, 488.190537, 45.434375, 23.805266, 34.024513, 28.217797, 0.243431
212751046, 11.859000, 6213.586079, 127.600538, 43.832115, 113.174373, 72.740346, 0.140622
212823302, 11.060000, 1139.336117, 173.704164, 54.585131, 110.320009, 70.507402, 0.218110
212701819, 11.520000, 3349.748148, 132.753306, 40.094573, 194.056234, 174.967742, 0.202651
212683568, 11.729000, 2511.693261, 687.491327, 677.017725, 698.252469, 665.634792, 0.150342
212347129, 11.915000, 3779.755436, 74.659598, 25.600909, 52.168884, 39.951723, 0.140942
212681843, 11.372000, 281.185421, 27.933917, 19.298231, 30.553424, 22.228867, 0.803192
212413767, 11.831000, 301.733013, 41.265766, 26.628051, 32.515844, 28.835643, 0.225398
212687293, 11.642000, 1947.329407, 139.203861, 46.869856, 159.697572, 75.302128, 0.139829
212530749, 11.994000, 2681.618239, 329.130765, 109.373161, 127.067255, 101.807874, 0.106843
212658370, 11.482000, 2198.699134, 97.412712, 21.564543, 42.358636, 32.486901, 0.129368
212820082, 11.985000, 11736.491224, 218.514820, 60.779058, 103.054228, 73.286539, 0.152240
212817490, 11.553000, 2177.515302, 112.380286, 61.276897, 93.681451, 78.651124, 0.193970
212549346, 11.231000, 508.706537, 487.303102, 480.092668, 496.741296, 489.783879, 0.895180
212345002, 11.992000, 32717.522713, 756.675898, 155.770479, 61.521588, 51.702291, 0.137483
212598024, 11.680000, 1172.574074, 321.441463, 320.686712, 258.684019, 245.010950, 0.194913
212780193, 11.169000, 1058.463977, 66.862455, 19.377179, 58.622886, 30.266747, 0.137016
212344516, 11.975000, 478.991189, 586.239582, 258.097508, 308.492180, 270.184209, 0.175424
212678701, 11.203000, 237.336283, 237.328549, 136.411066, 209.276179, 175.175160, 0.869607
212367467, 11.397000, 4958.604873, 85.864644, 50.504281, 57.194731, 37.927972, 0.194639
212771998, 11.671000, 3467.095772, 102.335326, 40.380585, 72.571142, 40.489685, 0.153503
212717998, 11.484000, 315.818553, 266.691697, 259.126694, 272.427450, 270.445246, 0.508640
212499891, 11.985000, 793.878480, 65.332930, 44.139012, 62.706092, 48.879837, 0.231494
212705019, 11.234000, 1662.342124, 821.920798, 578.812734, 620.782470, 618.785877, 0.165871
212386297, 11.857000, 1239.286632, 69.162277, 42.411918, 57.104996, 46.316333, 0.142012
212686341, 11.274000, 536.103125, 336.727095, 328.810471, 329.797991, 327.996229, 0.248757
212421584, 11.202000, 3172.897473, 68.096291, 24.160892, 46.255752, 37.239612, 0.166799
212729527, 11.064000, 590.691364, 245.980430, 244.637862, 241.531287, 240.958826, 0.566100
212685728, 11.972000, 3397.307164, 391.452902, 114.315739, 191.303874, 152.435949, 0.158952
212609042, 11.301000, 27688.316411, 3093.503588, 1246.732284, 19.819303, 8.384675, 0.271617
212584855, 11.308000, 550.564196, 93.136893, 40.084794, 101.550666, 42.458951, 0.569450
212326908, 11.954000, 3945.216889, 459.219238, 387.113855, 241.041236, 240.192807, 0.117609
212444704, 11.540000, 1077.100926, 75.982963, 45.426554, 55.410886, 35.768394, 0.219506
212783795, 11.223000, 1489.728727, 81.432459, 39.740555, 80.104275, 38.833961, 0.165611
212450328, 11.904000, 5056.877077, 76.584811, 52.012977, 31.737007, 31.299428, 0.487664
212360180, 11.558000, 3265.136988, 667.261834, 689.173952, 677.791078, 688.286954, 0.147577
212760493, 11.985000, 336.450767, 96.595495, 45.293763, 82.546059, 82.461179, 0.119999
212334588, 11.564000, 2442.913380, 66.749688, 25.529996, 59.901476, 40.109888, 0.200691
212564629, 11.522000, 748.174752, 727.215035, 52.452862, 73.536032, 77.691810, 0.109627
212787314, 11.154000, 238.605302, 65.212639, 30.476297, 69.295083, 46.217789, 0.465050
212380035, 11.906000, 35989.101451, 1357.538868, 195.781281, 64.928523, 54.451500, 0.142373
212771658, 11.726000, 892.080082, 103.440744, 58.741860, 87.285303, 76.049841, 0.141316
212824070, 11.261000, 1113.407681, 88.048337, 26.484660, 78.325144, 40.651935, 0.170124
212795841, 11.653000, 1397.221893, 164.524594, 36.094214, 111.938464, 52.424085, 0.197845
212768669, 11.423000, 1029.469264, 48.830562, 21.142404, 46.488116, 32.950944, 0.137455
212542883, 11.435000, 1754.872460, 703.325554, 672.831317, 227.549841, 156.920216, 0.077122
212354416, 11.882000, 5733.589406, 120.289463, 48.615907, 69.134806, 61.129284, 0.154863
212325805, 11.979000, 3192.610380, 86.871251, 57.517707, 78.376580, 68.185147, 0.180414
212449154, 11.519000, 1346.676541, 1364.871324, 122.822406, 190.518325, 113.109206, 0.226578
212788188, 11.038000, 565.911765, 90.233838, 46.150510, 72.383072, 47.878770, 0.549508
212455138, 11.107000, 308.149333, 302.772156, 67.520943, 79.604728, 76.159437, 0.256968
212402298, 11.109000, 766.086214, 236.579477, 216.968615, 222.163951, 217.144637, 0.566062
212359614, 11.591000, 4056.713545, 424.220699, 419.152425, 405.214254, 401.736836, 0.170498
212639231, 11.876000, 5130.255541, 428.771595, 431.830901, 447.237803, 417.005238, 0.176521
212600807, 11.970000, 437.384017, 408.599341, 405.564624, 403.949600, 404.523016, 0.305602
212525344, 11.579000, 4761.448370, 166.313019, 58.851448, 85.774998, 60.743772, 0.137595
212634873, 11.455000, 2353.557269, 578.001084, 475.052645, 466.888373, 471.128118, 0.187953
212609109, 11.842000, 439.691916, 181.685506, 177.970620, 185.858230, 183.733820, 0.274940
212717155, 11.241000, 715.999479, 116.421380, 100.956120, 112.461978, 104.534280, 0.210776
212842264, 11.554000, 2679.184622, 541.182660, 476.765061, 523.747283, 495.278277, 0.191769
212697202, 11.630000, 1460.982738, 287.467398, 272.813291, 279.413700, 278.429207, 0.180323
212705120, 11.107000, 545.164472, 117.330434, 61.363019, 57.067888, 54.583421, 0.882432
212276489, 11.894000, 35026.364239, 1302.894894, 263.534028, 113.533962, 110.284619, 0.128623
212735049, 11.635000, 3055.003064, 470.142854, 384.250254, 388.316703, 374.493418, 0.177906
212637507, 11.219000, 1064.990961, 286.442824, 279.282453, 252.010263, 236.863085, 0.518235
212423344, 11.929000, 8503.200193, 103.901714, 50.424221, 78.538006, 54.427482, 0.146261
212583536, 11.552000, 291.166227, 76.944617, 55.823102, 69.276694, 56.733966, 0.287687
212778108, 11.861000, 1056.849660, 34.085651, 23.606920, 57.148851, 51.273823, 0.117149
212753110, 11.786000, 9419.232237, 319.403662, 79.324811, 86.810715, 49.554531, 0.120249
212385129, 994.761930, 85.062121, 26.168555, 41.997120, 30.131228, 0.136874
212764954, 11.553000, 2759.101815, 91.317424, 39.414144, 83.068839, 31.437382, 0.171343
212665910, 11.839000, 1674.021472, 291.791508, 277.309408, 297.356964, 285.533881, 0.163337
212646433, 11.686000, 1091.966892, 223.697914, 79.807150, 147.692179, 71.706691, 0.159412
212502020, 11.849000, 6869.787292, 124.485925, 55.389888, 55.837044, 50.805488, 0.175281
212656663, 11.699000, 1411.655295, 84.932629, 32.511614, 79.808909, 62.360596, 0.147505
212460461, 11.865000, 675.267927, 51.425314, 41.066529, 43.210553, 33.477040, 0.275075
212616014, 11.537000, 2785.836585, 388.225231, 83.154539, 95.363730, 90.811810, 0.171115
212484452, 11.210000, 3324.758861, 73.541542, 35.926769, 53.314336, 49.813342, 0.180518
212772514, 11.466000, 406.720415, 79.334838, 53.465523, 66.822338, 55.914379, 0.547247
212303188, 11.540000, 2369.360693, 103.677828, 30.564846, 62.277001, 35.309549, 0.173265
212586149, 11.867000, 142.670118, 22.244624, 21.565770, 25.155347, 23.995059, 0.352360
212442408, 11.778000, 41144.471978, 41103.880794, 40730.194106, 6237.335956, 1882.428755, 0.010460
212396538, 11.867000, 4348.434821, 75.282882, 40.259771, 67.797441, 60.632915, 0.183034
212810189, 11.598000, 2134.335196, 455.577215, 462.717086, 454.114781, 443.667711, 0.178772
212569083, 11.994000, 407.815226, 168.562098, 169.439958, 166.818608, 167.226480, 0.245475
212484554, 11.685000, 466.294864, 41.916234, 28.050507, 47.670221, 41.015923, 0.189696
212308159, 11.850000, 6135.841541, 111.273655, 37.565383, 57.825722, 51.675732, 0.200624
212610129, 11.380000, 986.758760, 669.239490, 97.504981, 129.144328, 107.994485, 0.156272
212604982, 11.568000, 350.302481, 57.298650, 54.240611, 54.584134, 53.179585, 0.271843
212328143, 11.526000, 2478.973298, 528.683437, 372.724435, 394.426603, 379.318596, 0.231071
212711855, 11.424000, 1504.998994, 421.103167, 392.468564, 424.538910, 407.996238, 0.198744
212802082, 11.462000, 930.671069, 44.737223, 21.715215, 62.604774, 51.014018, 0.126381
212324698, 11.431000, 4919.600705, 85.595097, 35.298687, 57.076421, 56.444892, 0.195828
212293577, 11.218000, 2967.299593, 450.486023, 404.432173, 444.528990, 438.233451, 0.179870
212476401, 11.964000, 165.713180, 29.862881, 23.529413, 42.356280, 30.192535, 0.256837
212672018, 11.202000, 191.834191, 70.761210, 39.351231, 60.997593, 33.005257, 0.192658
212744815, 11.601000, 1105.418578, 255.793445, 227.823471, 246.891239, 233.870104, 0.150448
212701378, 11.808000, 6264.623156, 129.673948, 48.983730, 70.467162, 39.407077, 0.132721
212449300, 11.568000, 646.364829, 602.724251, 98.028317, 104.576321, 92.239012, 0.267392
212384313, 11.894000, 9026.711496, 192.816279, 74.021493, 61.202877, 61.256383, 0.153788
212695476, 11.984000, 1283.103198, 292.508278, 262.795027, 278.969257, 276.853853, 0.116869
212827588, 11.234000, 2276.734992, 399.814967, 384.700728, 404.547541, 404.993203, 0.187949
212630211, 11.877000, 1913.113043, 77.301762, 38.092890, 76.674449, 43.441163, 0.135318
212669396, 11.294000, 1423.777853, 1457.899151, 146.255953, 158.286041, 133.751505, 0.174572
212599439, 11.382000, 1246.349395, 458.451220, 479.246239, 237.766234, 224.287029, 0.352193
212819699, 11.277000, 1473.622787, 216.211769, 90.458023, 170.824920, 100.228364, 0.213755
212452205, 11.219000, 3001.175308, 60.359784, 25.675070, 49.613067, 32.112238, 0.181092
212775520, 11.460000, 892.929960, 56.566525, 33.273917, 47.231172, 45.492729, 0.140137
212752014, 11.840000, 3052.668340, 132.897549, 60.152209, 111.770925, 65.345346, 0.183762
212819014, 11.019000, 1058.838116, 74.425213, 25.930664, 70.618476, 33.617338, 0.189817
212677048, 11.867000, 895.199838, 287.696700, 53.282287, 149.830122, 78.321298, 0.121483
212347545, 11.535000, 1908.019256, 196.181567, 70.942181, 49.071937, 48.679075, 0.227440
212292256, 11.760000, 5607.147380, 106.184299, 36.120421, 60.373634, 45.565962, 0.160901
212427219, 11.232000, 11414.634663, 291.300565, 87.118431, 35.896564, 32.401005, 0.165644
212778258, 11.841000, 833.557325, 334.277478, 62.622413, 134.974022, 122.404556, 0.131975
212468549, 11.060000, 1810.236908, 812.797456, 811.076092, 826.842903, 828.165644, 0.199064
212365586, 11.996000, 8032.333525, 120.214370, 58.776450, 78.286951, 65.337849, 0.165781
212560714, 11.274000, 118.483258, 69.489173, 49.496405, 55.661376, 48.795638, 0.871752
212517966, 11.001000, 712.069374, 635.591863, 644.003741, 602.251711, 613.504123, 0.958525
212528378, 11.833000, 4624.508087, 74.208899, 44.724681, 64.292691, 43.966736, 0.150873
212677018, 11.552000, 607.750048, 438.219659, 421.233501, 401.989161, 410.193890, 0.255945
212595159, 11.991000, 153.952425, 25.929934, 22.255910, 21.974883, 21.532031, 0.512907
212751836, 11.239000, 592.376883, 125.098655, 89.445995, 114.178738, 91.186736, 0.562179
212725644, 11.500000, 2793.573963, 163.397825, 79.832592, 95.613221, 61.934599, 0.127908
212307085, 11.924000, 4991.859198, 106.726193, 47.764493, 89.184146, 53.850848, 0.147582
212451197, 11.631000, 1439.278940, 125.704006, 49.393917, 104.593237, 38.825284, 0.143252
212639148, 11.865000, 1309.930800, 580.884928, 584.428371, 579.669464, 577.299424, 0.148614
212695660, 11.543000, 1954.793741, 290.810423, 162.935213, 221.553262, 178.651900, 0.171872
212344328, 11.553000, 1590.158121, 57.603851, 24.074014, 52.628711, 42.801227, 0.158890
212624208, 11.853000, 2847.118325, 255.989799, 117.525244, 116.816175, 120.083748, 0.175316
212362004, 11.415000, 3499.384330, 392.433680, 366.858141, 368.070104, 371.401775, 0.177687
212303032, 11.166000, 397.990376, 97.135300, 39.162923, 97.403761, 47.774049, 0.551971
212424211, 11.644000, 800.528634, 444.537629, 380.938192, 367.039146, 367.429576, 0.197314
212441341, 11.763000, 402.114947, 139.796568, 78.202973, 79.188268, 50.271648, 0.117147
212321330, 11.910000, 4430.729143, 72.711057, 31.718320, 61.075937, 44.240891, 0.150390
212649413, 11.056000, 750.935370, 519.433298, 447.550218, 451.989470, 451.985887, 0.875058
212608910, 11.865000, 85.850387, 85.824522, 34.132332, 43.975419, 38.873922, 0.339509
212398056, 11.960000, 3120.863357, 81.938196, 37.161341, 71.446708, 71.778813, 0.217635
212625551, 11.117000, 766.978750, 76.803089, 24.515133, 58.097269, 26.713767, 0.550170
212703382, 11.391000, 178.335059, 107.888649, 104.798560, 108.686563, 105.770995, 0.843071
212511597, 11.175000, 797.810979, 188.756706, 183.298924, 186.831507, 188.123089, 0.175265
212291220, 11.408000, 2849.147232, 895.331295, 889.966387, 871.249141, 897.091988, 0.179482
212655253, 11.007000, 409.524065, 60.708466, 42.056939, 51.488409, 43.852322, 0.805240
212633719, 11.938000, 2794.978883, 66.540034, 35.249027, 55.447574, 45.870729, 0.143915
212500114, 11.396000, 2152.442968, 107.454550, 39.222604, 37.953444, 31.784072, 0.174079
212330039, 11.470000, 98363.450332, 96508.435466, 97044.690686, 97440.866005, 89779.269406, 0.959661
212615575, 11.099000, 2736.680994, 135.547005, 115.699393, 112.221197, 114.819296, 0.153874
212786139, 11.133000, 1655.477385, 121.029217, 33.539248, 46.583743, 42.461595, 0.133821
212648132, 11.847000, 226.610972, 137.913887, 85.440779, 144.434740, 87.566605, 0.471066
212358327, 11.656000, 2395.500989, 132.774830, 69.507149, 74.083334, 71.850957, 0.208599
212519060, 11.404000, 737.188833, 82.058974, 27.562081, 39.002360, 24.741179, 0.881004
212425684, 11.620000, 743.433547, 749.617073, 286.256540, 286.675910, 284.465127, 0.291673
212457277, 11.379000, 179.468091, 63.400702, 41.228238, 44.765333, 39.730187, 0.864649
212331707, 11.755000, 13076.210787, 557.802582, 193.827703, 170.714189, 182.758014, 0.155033
212486289, 11.008000, 474.814886, 474.338469, 339.515061, 320.511566, 319.556970, 0.638208
212540201, 11.958000, 486.503188, 52.507267, 32.265691, 37.067672, 37.060849, 0.286099
212497711, 11.649000, 901.040129, 77.288861, 43.621224, 78.451178, 46.250407, 0.142088
212650189, 11.957000, 5418.167102, 120.412244, 41.034929, 79.618457, 59.347749, 0.167460
212818978, 11.002000, 427.076803, 185.848271, 169.418042, 183.522852, 170.446033, 0.168793
212488149, 11.590000, 2965.195962, 122.630673, 103.249550, 122.186502, 112.625412, 0.149089
212308131, 11.647000, 3703.562325, 812.430666, 793.718986, 779.771923, 782.906586, 0.166348
212341458, 11.467000, 9166.436552, 193.988038, 63.577267, 76.659650, 52.615159, 0.150077
212693395, 11.650000, 1719.152350, 119.119423, 25.697696, 69.842892, 31.419245, 0.146860
212465320, 11.899000, 551.153493, 41.748233, 29.750688, 39.815671, 32.966350, 0.268971
212341678, 11.832000, 2763.931071, 62.713213, 28.179859, 56.292598, 44.336366, 0.156745
212310416, 11.965000, 6090.413631, 647.106952, 237.239805, 237.750882, 206.141260, 0.220695
212321863, 11.191000, 8979.007019, 340.678793, 198.424036, 49.008645, 41.866875, 0.113359
212480296, 11.107000, 792.854621, 476.120990, 473.757150, 477.499851, 474.626657, 0.196210
212841244, 11.395000, 3113.155680, 96.800943, 34.477928, 82.520527, 53.233853, 0.184065
212712110, 11.036000, 873.112482, 96.457592, 28.000626, 80.856887, 42.164727, 0.525411
212322162, 11.424000, 3372.016475, 79.724000, 30.011201, 48.560193, 36.602433, 0.195824
212478090, 11.974000, 2181.621263, 158.837439, 75.363368, 139.824033, 105.731619, 0.162322
212764441, 11.625000, 1145.286232, 35.603526, 23.855943, 50.855701, 43.041012, 0.093828
212474419, 11.995000, 3241.602783, 79.915590, 39.838131, 74.496902, 55.889035, 0.176240
212610477, 11.213000, 527.782827, 231.442443, 229.609496, 234.632657, 232.067297, 0.218180
212828578, 11.213000, 1097.789881, 62.904849, 29.721401, 51.412565, 46.485263, 0.156600
212630810, 11.577000, 341.864494, 69.799764, 67.086668, 71.255259, 66.016748, 0.795347
212710758, 11.533000, 375.434953, 51.506059, 39.541771, 56.655291, 42.974986, 0.192091
212296532, 11.380000, 5414.993068, 146.564368, 43.794400, 47.662169, 41.651852, 0.166309
212536370, 11.737000, 128.737772, 49.572965, 48.608832, 51.815021, 51.262975, 0.481213
212761282, 11.916000, 412.305758, 58.433608, 46.297663, 68.909659, 54.580246, 0.130233
212678873, 11.013000, 182.644847, 53.496875, 28.724350, 29.303611, 25.538045, 0.837293
212422200, 12.000000, 313.398070, 47.439998, 26.129144, 36.872531, 32.561334, 0.251636
212301192, 11.205000, 2059.712594, 143.556897, 129.806618, 139.481486, 127.726703, 0.168199
212684564, 11.898000, 4211.379349, 75.406363, 35.768822, 83.972986, 62.829401, 0.181828
212576065, 11.313000, 444.883614, 435.211238, 427.909590, 154.891487, 108.402545, 0.955888
212668803, 11.922000, 4102.733691, 94.772560, 32.401156, 69.609059, 50.961736, 0.200457
212715936, 11.421000, 1158.671699, 198.830252, 186.674665, 201.015313, 184.657049, 0.520251
212547745, 11.614000, 677.962319, 118.326909, 64.795116, 66.906140, 60.385609, 0.211932
212582737, 11.949000, 719.707719, 712.039345, 698.833258, 697.003760, 709.727894, 0.223359
212331297, 11.042000, 2542.064470, 63.182390, 33.882389, 64.797033, 41.505586, 0.159290
212663815, 11.998000, 2151.240369, 149.285011, 123.093772, 120.971964, 98.525364, 0.136711
212597710, 11.694000, 225.983738, 23.089123, 18.718630, 26.659520, 26.120611, 0.237688
212357406, 11.367000, 3275.322926, 103.976649, 31.022244, 56.049174, 44.162520, 0.178005
212334655, 11.986000, 5183.737724, 773.511959, 218.192005, 195.085907, 184.072378, 0.149832
212770772, 11.556000, 1344.151245, 57.686387, 22.872690, 88.613671, 47.313833, 0.126836
212333201, 11.484000, 1696.879592, 158.188191, 52.232322, 72.716838, 43.327797, 0.141126
212295555, 11.403000, 11370.254471, 139.836244, 34.319371, 63.557073, 45.723961, 0.172863
212562046, 11.373000, 237.830509, 23.107511, 19.340396, 24.797375, 29.298311, 0.279105
212689825, 11.706000, 376.916933, 93.343033, 62.949011, 74.519775, 65.022823, 0.114544
212829845, 11.534000, 2480.698134, 81.277549, 31.296934, 82.974757, 45.940290, 0.183004
212797439, 11.196000, 1601.261663, 73.652260, 27.532611, 63.270406, 36.730867, 0.141340
212594456, 11.356000, 122.467137, 27.528281, 27.265994, 31.504152, 30.497628, 0.291599
